snapshot_date,mpn,source,status,http_status,match_type,matched_mpn,lead_time_weeks,detail,collected_at
2026-08-15,PGA206PA,digikey,ok,200.0,exact,PGA206PA,26.0,,2026-08-15T20:31:47+00:00
2026-08-15,TPS61165DRVR,digikey,ok,200.0,exact,TPS61165DRVR,9.0,,2026-08-15T20:31:48+00:00
2026-08-15,TPS23752EVM-145,digikey,ok,200.0,exact,TPS23752EVM-145,12.0,,2026-08-15T20:31:49+00:00
2026-08-15,OPA861ID,digikey,ok,200.0,exact,OPA861ID,9.0,,2026-08-15T20:31:51+00:00
2026-08-15,TS3A5017PWR,digikey,ok,200.0,exact,TS3A5017PWR,16.0,,2026-08-15T20:31:52+00:00
2026-08-15,TPS780330220DDCT,digikey,ok,200.0,exact,TPS780330220DDCT,9.0,,2026-08-15T20:31:53+00:00
2026-08-15,SN74LS32N,digikey,ok,200.0,exact,SN74LS32N,9.0,,2026-08-15T20:31:55+00:00
2026-08-15,INA333AIDGKR,digikey,ok,200.0,exact,INA333AIDGKR,16.0,,2026-08-15T20:31:56+00:00
2026-08-15,LM339PW,digikey,ok,200.0,exact,LM339PW,18.0,,2026-08-15T20:31:57+00:00
2026-08-15,SN74LVC74AD,digikey,ok,200.0,exact,SN74LVC74AD,16.0,,2026-08-15T20:31:59+00:00
2026-08-15,SN74HC03N,digikey,ok,200.0,exact,SN74HC03N,9.0,,2026-08-15T20:32:00+00:00
2026-08-15,TPS54060EVM-590,digikey,ok,200.0,exact,TPS54060EVM-590,12.0,,2026-08-15T20:32:02+00:00
2026-08-15,TPS2041BDGN,digikey,ok,200.0,exact,TPS2041BDGN,12.0,,2026-08-15T20:32:03+00:00
2026-08-15,SN74LVC1G139DCUT,digikey,ok,200.0,exact,SN74LVC1G139DCUT,9.0,,2026-08-15T20:32:04+00:00
2026-08-15,LM34919CQSD/NOPB,digikey,ok,200.0,exact,LM34919CQSD/NOPB,9.0,,2026-08-15T20:32:06+00:00
2026-08-15,TPS5402EVM,digikey,ok,200.0,exact,TPS5402EVM,12.0,,2026-08-15T20:32:07+00:00
2026-08-15,BOOSTXL-DRV8305EVM,digikey,ok,200.0,exact,BOOSTXL-DRV8305EVM,12.0,,2026-08-15T20:32:08+00:00
2026-08-15,TFP410MPAPREP,digikey,ok,200.0,exact,TFP410MPAPREP,26.0,,2026-08-15T20:32:09+00:00
2026-08-15,UA78M33CDCY,digikey,ok,200.0,exact,UA78M33CDCY,9.0,,2026-08-15T20:32:11+00:00
2026-08-15,TPS2052BDR,digikey,ok,200.0,exact,TPS2052BDR,9.0,,2026-08-15T20:32:12+00:00
2026-08-15,TUSB8020BPHP,digikey,ok,200.0,exact,TUSB8020BPHP,26.0,,2026-08-15T20:32:13+00:00
2026-08-15,INA330AIDGST,digikey,ok,200.0,exact,INA330AIDGST,16.0,,2026-08-15T20:32:16+00:00
2026-08-15,TPS55340EVM-017,digikey,ok,200.0,exact,TPS55340EVM-017,12.0,,2026-08-15T20:32:18+00:00
2026-08-15,INA118UB,digikey,ok,200.0,exact,INA118UB,16.0,,2026-08-15T20:32:19+00:00
2026-08-15,TL1963AEVM,digikey,ok,200.0,exact,TL1963AEVM,12.0,,2026-08-15T20:32:20+00:00
2026-08-15,TPS54226EVM-539,digikey,ok,200.0,exact,TPS54226EVM-539,12.0,,2026-08-15T20:32:21+00:00
2026-08-15,INA101KU,digikey,ok,200.0,exact,INA101KU,16.0,,2026-08-15T20:32:23+00:00
2026-08-15,CDCE62005RGZT,digikey,ok,200.0,exact,CDCE62005RGZT,26.0,,2026-08-15T20:32:24+00:00
2026-08-15,UCD3138OL64EVM-031,digikey,ok,200.0,exact,UCD3138OL64EVM-031,12.0,,2026-08-15T20:32:25+00:00
2026-08-15,TMDSRM48HDK,digikey,ok,200.0,exact,TMDSRM48HDK,12.0,,2026-08-15T20:32:26+00:00
2026-08-15,REF2025AIDDCT,digikey,ok,200.0,exact,REF2025AIDDCT,26.0,,2026-08-15T20:32:28+00:00
2026-08-15,TPS2511DGN,digikey,ok,200.0,exact,TPS2511DGN,16.0,,2026-08-15T20:32:29+00:00
2026-08-15,DEM-OPA-SOT-1A,digikey,ok,200.0,exact,DEM-OPA-SOT-1A,12.0,,2026-08-15T20:32:30+00:00
2026-08-15,TLV1117LV33EVM-714,digikey,ok,200.0,exact,TLV1117LV33EVM-714,12.0,,2026-08-15T20:32:31+00:00
2026-08-15,INA2126U,digikey,ok,200.0,exact,INA2126U,9.0,,2026-08-15T20:32:33+00:00
2026-08-15,SN74LVC541ADW,digikey,ok,200.0,exact,SN74LVC541ADW,16.0,,2026-08-15T20:32:34+00:00
2026-08-15,CSD17575Q3T,digikey,ok,200.0,exact,CSD17575Q3T,16.0,,2026-08-15T20:32:37+00:00
2026-08-15,TLV70433DBVT,digikey,ok,200.0,exact,TLV70433DBVT,16.0,,2026-08-15T20:32:38+00:00
2026-08-15,CSD88537NDT,digikey,ok,200.0,exact,CSD88537NDT,16.0,,2026-08-15T20:32:39+00:00
2026-08-15,CD74AC244E,digikey,ok,200.0,exact,CD74AC244E,16.0,,2026-08-15T20:32:40+00:00
2026-08-15,INA101HP,digikey,ok,200.0,exact,INA101HP,16.0,,2026-08-15T20:32:42+00:00
2026-08-15,TLC59116IPWR,digikey,ok,200.0,exact,TLC59116IPWR,16.0,,2026-08-15T20:32:43+00:00
2026-08-15,SN75453BP,digikey,ok,200.0,exact,SN75453BP,9.0,,2026-08-15T20:32:44+00:00
2026-08-15,UC2855BDW,digikey,ok,200.0,exact,UC2855BDW,16.0,,2026-08-15T20:32:46+00:00
2026-08-15,UCC27524AD,digikey,ok,200.0,exact,UCC27524AD,16.0,,2026-08-15T20:32:47+00:00
2026-08-15,CSD23285F5T,digikey,ok,200.0,exact,CSD23285F5T,16.0,,2026-08-15T20:32:48+00:00
2026-08-15,CD74HC123PWR,digikey,ok,200.0,exact,CD74HC123PWR,9.0,,2026-08-15T20:32:50+00:00
2026-08-15,LP2985AIM5X-3.3/NOPB,digikey,ok,200.0,exact,LP2985AIM5X-3.3/NOPB,16.0,,2026-08-15T20:32:51+00:00
2026-08-15,MC79L05ACLP,digikey,ok,200.0,exact,MC79L05ACLP,9.0,,2026-08-15T20:32:52+00:00
2026-08-15,UCC27524DGN,digikey,ok,200.0,exact,UCC27524DGN,16.0,,2026-08-15T20:32:54+00:00
2026-08-15,PGA870IRHDT,digikey,ok,200.0,exact,PGA870IRHDT,9.0,,2026-08-15T20:32:55+00:00
2026-08-15,LM211D,digikey,ok,200.0,exact,LM211D,30.0,,2026-08-15T20:32:56+00:00
2026-08-15,CSD17313Q2,digikey,ok,200.0,exact,CSD17313Q2,16.0,,2026-08-15T20:32:57+00:00
2026-08-15,SN74LS06D,digikey,ok,200.0,exact,SN74LS06D,9.0,,2026-08-15T20:32:59+00:00
2026-08-15,SN74HC125DR,digikey,ok,200.0,exact,SN74HC125DR,9.0,,2026-08-15T20:33:00+00:00
2026-08-15,TS3USB221EDRCR,digikey,ok,200.0,exact,TS3USB221EDRCR,9.0,,2026-08-15T20:33:02+00:00
2026-08-15,LP2951-33D,digikey,ok,200.0,exact,LP2951-33D,26.0,,2026-08-15T20:33:03+00:00
2026-08-15,CD4001UBE,digikey,ok,200.0,exact,CD4001UBE,16.0,,2026-08-15T20:33:04+00:00
2026-08-15,TPD4S014DSQR,digikey,ok,200.0,exact,TPD4S014DSQR,26.0,,2026-08-15T20:33:06+00:00
2026-08-15,DRV8701EVM,digikey,ok,200.0,exact,DRV8701EVM,12.0,,2026-08-15T20:33:07+00:00
2026-08-15,UC3845AD8,digikey,ok,200.0,exact,UC3845AD8,6.0,,2026-08-15T20:33:08+00:00
2026-08-15,TPS7A8300RGRT,digikey,ok,200.0,exact,TPS7A8300RGRT,16.0,,2026-08-15T20:33:09+00:00
2026-08-15,SN74CB3Q3306APW,digikey,ok,200.0,exact,SN74CB3Q3306APW,18.0,,2026-08-15T20:33:10+00:00
2026-08-15,CSD17577Q5AT,digikey,ok,200.0,exact,CSD17577Q5AT,9.0,,2026-08-15T20:33:12+00:00
2026-08-15,CSD18537NQ5AT,digikey,ok,200.0,exact,CSD18537NQ5AT,16.0,,2026-08-15T20:33:13+00:00
2026-08-15,REF3333AIDBZT,digikey,ok,200.0,exact,REF3333AIDBZT,9.0,,2026-08-15T20:33:14+00:00
2026-08-15,TMS320VC5402PGE100,digikey,ok,200.0,exact,TMS320VC5402PGE100,26.0,,2026-08-15T20:33:15+00:00
2026-08-15,TMS320VC5509APGE,digikey,ok,200.0,exact,TMS320VC5509APGE,26.0,,2026-08-15T20:33:16+00:00
2026-08-15,TMS320F2809PZQ,digikey,ok,200.0,exact,TMS320F2809PZQ,26.0,,2026-08-15T20:33:18+00:00
2026-08-15,TMS320C5515AZCHA12,digikey,ok,200.0,exact,TMS320C5515AZCHA12,26.0,,2026-08-15T20:33:19+00:00
2026-08-15,TMS320C6678ACYPA,digikey,ok,200.0,exact,TMS320C6678ACYPA,26.0,,2026-08-15T20:33:20+00:00
2026-08-15,TMS320C6713BZDP300,digikey,ok,200.0,exact,TMS320C6713BZDP300,26.0,,2026-08-15T20:33:22+00:00
2026-08-15,TMS320C6713BZDP225,digikey,ok,200.0,exact,TMS320C6713BZDP225,26.0,,2026-08-15T20:33:23+00:00
2026-08-15,TMS320C5515AZCH12,digikey,ok,200.0,exact,TMS320C5515AZCH12,26.0,,2026-08-15T20:33:23+00:00
2026-08-15,TMS320VC5502PGF300,digikey,ok,200.0,exact,TMS320VC5502PGF300,26.0,,2026-08-15T20:33:25+00:00
2026-08-15,TMS320F2808PZA,digikey,ok,200.0,exact,TMS320F2808PZA,26.0,,2026-08-15T20:33:26+00:00
2026-08-15,ADS1256EVM-PDK,digikey,ok,200.0,exact,ADS1256EVM-PDK,12.0,,2026-08-15T20:33:27+00:00
2026-08-15,TMS320VC5501PGF300,digikey,ok,200.0,exact,TMS320VC5501PGF300,26.0,,2026-08-15T20:33:29+00:00
2026-08-15,TMS320C6720BRFP200,digikey,ok,200.0,exact,TMS320C6720BRFP200,26.0,,2026-08-15T20:33:30+00:00
2026-08-15,TMDSDOCK28335,digikey,ok,200.0,exact,TMDSDOCK28335,12.0,,2026-08-15T20:33:31+00:00
2026-08-15,TPS75003RHLT,digikey,ok,200.0,exact,TPS75003RHLT,26.0,,2026-08-15T20:33:33+00:00
2026-08-15,TMS320VC5404PGE,digikey,ok,200.0,exact,TMS320VC5404PGE,26.0,,2026-08-15T20:33:34+00:00
2026-08-15,TMS320F2812PGFQ,digikey,ok,200.0,exact,TMS320F2812PGFQ,26.0,,2026-08-15T20:33:35+00:00
2026-08-15,DM3730CUS,digikey,ok,200.0,exact,DM3730CUS,26.0,,2026-08-15T20:33:36+00:00
2026-08-15,TMS320C6657CZH,digikey,ok,200.0,exact,TMS320C6657CZH,26.0,,2026-08-15T20:33:38+00:00
2026-08-15,TMS320C6657CZHA,digikey,ok,200.0,exact,TMS320C6657CZHA,26.0,,2026-08-15T20:33:40+00:00
2026-08-15,EK-TM4C1294XL,digikey,ok,200.0,exact,EK-TM4C1294XL,12.0,,2026-08-15T20:33:41+00:00
2026-08-15,DM3730CUSD100,digikey,ok,200.0,exact,DM3730CUSD100,26.0,,2026-08-15T20:33:43+00:00
2026-08-15,TMS320VC5410APGE12,digikey,ok,200.0,exact,TMS320VC5410APGE12,26.0,,2026-08-15T20:33:44+00:00
2026-08-15,TLC7524CN,digikey,ok,200.0,exact,TLC7524CN,16.0,,2026-08-15T20:33:45+00:00
2026-08-15,TMDS570LS31HDK,digikey,ok,200.0,exact,TMDS570LS31HDK,12.0,,2026-08-15T20:33:47+00:00
2026-08-15,TMS320F28069PZPS,digikey,ok,200.0,exact,TMS320F28069PZPS,26.0,,2026-08-15T20:33:48+00:00
2026-08-15,TMS320C6654CZH8,digikey,ok,200.0,exact,TMS320C6654CZH8,26.0,,2026-08-15T20:33:50+00:00
2026-08-15,TLC7524ID,digikey,ok,200.0,exact,TLC7524ID,9.0,,2026-08-15T20:33:52+00:00
2026-08-15,TMS320C6713BGDP300,digikey,ok,200.0,exact,TMS320C6713BGDP300,26.0,,2026-08-15T20:33:53+00:00
2026-08-15,TMS320C6727BZDH300,digikey,ok,200.0,exact,TMS320C6727BZDH300,26.0,,2026-08-15T20:33:54+00:00
2026-08-15,TMSDC6727BZDHA250,digikey,ok,200.0,exact,TMSDC6727BZDHA250,26.0,,2026-08-15T20:33:55+00:00
2026-08-15,TMS32C6713BGDPA200,digikey,ok,200.0,exact,TMS32C6713BGDPA200,26.0,,2026-08-15T20:33:57+00:00
2026-08-15,TMS320C5504AZCH12,digikey,ok,200.0,exact,TMS320C5504AZCH12,26.0,,2026-08-15T20:33:58+00:00
2026-08-15,TMS320F2812PGFA,digikey,ok,200.0,exact,TMS320F2812PGFA,26.0,,2026-08-15T20:33:59+00:00
2026-08-15,TMS320C6722BRFP200,digikey,ok,200.0,exact,TMS320C6722BRFP200,26.0,,2026-08-15T20:34:01+00:00
2026-08-15,TMS320C6455BCTZ,digikey,ok,200.0,exact,TMS320C6455BCTZ,26.0,,2026-08-15T20:34:02+00:00
2026-08-15,TMS32C6713BZDPA200,digikey,ok,200.0,exact,TMS32C6713BZDPA200,26.0,,2026-08-15T20:34:03+00:00
2026-08-15,TPS56300PWP,digikey,ok,200.0,exact,TPS56300PWP,9.0,,2026-08-15T20:34:04+00:00
2026-08-15,UC2854BDW,digikey,ok,200.0,exact,UC2854BDW,9.0,,2026-08-15T20:34:06+00:00
2026-08-15,TMSDC6722BRFPA225,digikey,ok,200.0,exact,TMSDC6722BRFPA225,26.0,,2026-08-15T20:34:07+00:00
2026-08-15,TMS320C6455BCTZA,digikey,ok,200.0,exact,TMS320C6455BCTZA,26.0,,2026-08-15T20:34:09+00:00
2026-08-15,TLC7524CD,digikey,ok,200.0,exact,TLC7524CD,16.0,,2026-08-15T20:34:10+00:00
2026-08-15,TMS320C6722BRFP250,digikey,ok,200.0,exact,TMS320C6722BRFP250,26.0,,2026-08-15T20:34:11+00:00
2026-08-15,TMS320LF2407APGES,digikey,ok,200.0,exact,TMS320LF2407APGES,26.0,,2026-08-15T20:34:12+00:00
2026-08-15,TMS320C6418ZTS600,digikey,ok,200.0,exact,TMS320C6418ZTS600,26.0,,2026-08-15T20:34:13+00:00
2026-08-15,PCM4202DBT,digikey,ok,200.0,exact,PCM4202DBT,9.0,,2026-08-15T20:34:15+00:00
2026-08-15,TMS320F2810PBKA,digikey,ok,200.0,exact,TMS320F2810PBKA,26.0,,2026-08-15T20:34:18+00:00
2026-08-15,TMS320DM8168CCYG2,digikey,ok,200.0,exact,TMS320DM8168CCYG2,26.0,,2026-08-15T20:34:19+00:00
2026-08-15,OMAP5910JZDY2,digikey,ok,200.0,exact,OMAP5910JZDY2,26.0,,2026-08-15T20:34:20+00:00
2026-08-15,INA114BU,digikey,ok,200.0,exact,INA114BU,16.0,,2026-08-15T20:34:21+00:00
2026-08-15,INA141U,digikey,ok,200.0,exact,INA141U,9.0,,2026-08-15T20:34:23+00:00
2026-08-15,TLC271CP,digikey,ok,200.0,exact,TLC271CP,9.0,,2026-08-15T20:34:24+00:00
2026-08-15,OPA2322SAIDGST,digikey,ok,200.0,exact,OPA2322SAIDGST,9.0,,2026-08-15T20:34:26+00:00
2026-08-15,THS4521IDGKT,digikey,ok,200.0,exact,THS4521IDGKT,16.0,,2026-08-15T20:34:27+00:00
2026-08-15,TL071CP,digikey,ok,200.0,exact,TL071CP,9.0,,2026-08-15T20:34:28+00:00
2026-08-15,THS4541IRGTT,digikey,ok,200.0,exact,THS4541IRGTT,9.0,,2026-08-15T20:34:29+00:00
2026-08-15,OPA625IDBVT,digikey,ok,200.0,exact,OPA625IDBVT,9.0,,2026-08-15T20:34:31+00:00
2026-08-15,THS4130IDGN,digikey,ok,200.0,exact,THS4130IDGN,53.0,,2026-08-15T20:34:32+00:00
2026-08-15,INA827AIDGK,digikey,ok,200.0,exact,INA827AIDGK,9.0,,2026-08-15T20:34:33+00:00
2026-08-15,INA2133UA,digikey,ok,200.0,exact,INA2133UA,9.0,,2026-08-15T20:34:35+00:00
2026-08-15,INA210AIDCKT,digikey,ok,200.0,exact,INA210AIDCKT,9.0,,2026-08-15T20:34:36+00:00
2026-08-15,THS4503CD,digikey,ok,200.0,exact,THS4503CD,16.0,,2026-08-15T20:34:37+00:00
2026-08-15,OPA172IDBVT,digikey,ok,200.0,exact,OPA172IDBVT,9.0,,2026-08-15T20:34:39+00:00
2026-08-15,PGA203KP,digikey,ok,200.0,exact,PGA203KP,26.0,,2026-08-15T20:34:40+00:00
2026-08-15,OPA4170AIPWR,digikey,ok,200.0,exact,OPA4170AIPWR,16.0,,2026-08-15T20:34:41+00:00
2026-08-15,TLC27M4AIN,digikey,ok,200.0,exact,TLC27M4AIN,16.0,,2026-08-15T20:34:43+00:00
2026-08-15,TAS5760MDAP,digikey,ok,200.0,exact,TAS5760MDAP,26.0,,2026-08-15T20:34:44+00:00
2026-08-15,LMV551MF/NOPB,digikey,ok,200.0,exact,LMV551MF/NOPB,9.0,,2026-08-15T20:34:45+00:00
2026-08-15,TPA3123D2PWP,digikey,ok,200.0,exact,TPA3123D2PWP,26.0,,2026-08-15T20:34:46+00:00
2026-08-15,LM358ADGKR,digikey,ok,200.0,exact,LM358ADGKR,9.0,,2026-08-15T20:34:48+00:00
2026-08-15,NE5532AP,digikey,ok,200.0,exact,NE5532AP,16.0,,2026-08-15T20:34:49+00:00
2026-08-15,INA128PA,digikey,ok,200.0,exact,INA128PA,9.0,,2026-08-15T20:34:51+00:00
2026-08-15,LF353DR,digikey,ok,200.0,exact,LF353DR,16.0,,2026-08-15T20:34:52+00:00
2026-08-15,THS4531IDR,digikey,ok,200.0,exact,THS4531IDR,16.0,,2026-08-15T20:34:54+00:00
2026-08-15,LMV551MG/NOPB,digikey,ok,200.0,exact,LMV551MG/NOPB,9.0,,2026-08-15T20:34:55+00:00
2026-08-15,OPA4171AIPWR,digikey,ok,200.0,exact,OPA4171AIPWR,16.0,,2026-08-15T20:34:57+00:00
2026-08-15,LMP8480MME-S/NOPB,digikey,ok,200.0,exact,LMP8480MME-S/NOPB,6.0,,2026-08-15T20:34:58+00:00
2026-08-15,LF347BD,digikey,ok,200.0,exact,LF347BD,6.0,,2026-08-15T20:34:59+00:00
2026-08-15,TLC27M4IPWR,digikey,ok,200.0,exact,TLC27M4IPWR,16.0,,2026-08-15T20:35:00+00:00
2026-08-15,TLC2274ACDR,digikey,ok,200.0,exact,TLC2274ACDR,16.0,,2026-08-15T20:35:02+00:00
2026-08-15,OPA2333AIDGKR,digikey,ok,200.0,exact,OPA2333AIDGKR,16.0,,2026-08-15T20:35:03+00:00
2026-08-15,LM2904PW,digikey,ok,200.0,exact,LM2904PW,53.0,,2026-08-15T20:35:04+00:00
2026-08-15,TLV271CD,digikey,ok,200.0,exact,TLV271CD,9.0,,2026-08-15T20:35:06+00:00
2026-08-15,OPA314AIDBVT,digikey,ok,200.0,exact,OPA314AIDBVT,9.0,,2026-08-15T20:35:07+00:00
2026-08-15,AD835ARZ,digikey,ok,200.0,exact,AD835ARZ,20.0,,2026-08-15T20:35:08+00:00
2026-08-15,ADG202AKNZ,digikey,ok,200.0,exact,ADG202AKNZ,23.0,,2026-08-15T20:35:10+00:00
2026-08-15,TMP36GT9Z,digikey,ok,200.0,exact,TMP36GT9Z,10.0,,2026-08-15T20:35:11+00:00
2026-08-15,EVAL-ADUC7061MKZ,digikey,ok,200.0,exact,EVAL-ADUC7061MKZ,10.0,,2026-08-15T20:35:12+00:00
2026-08-15,AD7625BCPZ,digikey,ok,200.0,exact,AD7625BCPZ,35.0,,2026-08-15T20:35:14+00:00
2026-08-15,AD7934BRUZ,digikey,ok,200.0,exact,AD7934BRUZ,10.0,,2026-08-15T20:35:15+00:00
2026-08-15,DG419CY+,digikey,ok,200.0,exact,DG419CY+,10.0,,2026-08-15T20:35:16+00:00
2026-08-15,AD9288BSTZ-100,digikey,ok,200.0,exact,AD9288BSTZ-100,11.0,,2026-08-15T20:35:18+00:00
2026-08-15,AD7989-1BRMZ,digikey,ok,200.0,exact,AD7989-1BRMZ,10.0,,2026-08-15T20:35:19+00:00
2026-08-15,AD7367BRUZ,digikey,ok,200.0,exact,AD7367BRUZ,21.0,,2026-08-15T20:35:20+00:00
2026-08-15,AD5755BCPZ-REEL7,digikey,ok,200.0,exact,AD5755BCPZ-REEL7,28.0,,2026-08-15T20:35:22+00:00
2026-08-15,AD1674KNZ,digikey,ok,200.0,exact,AD1674KNZ,10.0,,2026-08-15T20:35:23+00:00
2026-08-15,ADG619BRTZ-REEL7,digikey,ok,200.0,exact,ADG619BRTZ-REEL7,16.0,,2026-08-15T20:35:25+00:00
2026-08-15,ADG811YRUZ,digikey,ok,200.0,exact,ADG811YRUZ,10.0,,2026-08-15T20:35:26+00:00
2026-08-15,AD7689ACPZ,digikey,ok,200.0,exact,AD7689ACPZ,28.0,,2026-08-15T20:35:27+00:00
2026-08-15,ADG821BRMZ,digikey,ok,200.0,exact,ADG821BRMZ,17.0,,2026-08-15T20:35:28+00:00
2026-08-15,AD5691RBRMZ,digikey,ok,200.0,exact,AD5691RBRMZ,35.0,,2026-08-15T20:35:30+00:00
2026-08-15,AD7302BNZ,digikey,ok,200.0,exact,AD7302BNZ,10.0,,2026-08-15T20:35:31+00:00
2026-08-15,AD420ARZ-32,digikey,ok,200.0,exact,AD420ARZ-32,11.0,,2026-08-15T20:35:32+00:00
2026-08-15,MAX319ESA+,digikey,ok,200.0,exact,MAX319ESA+,10.0,,2026-08-15T20:35:34+00:00
2026-08-15,AD9215BRUZ-105,digikey,ok,200.0,exact,AD9215BRUZ-105,20.0,,2026-08-15T20:35:35+00:00
2026-08-15,ADG819BRMZ,digikey,ok,200.0,exact,ADG819BRMZ,10.0,,2026-08-15T20:35:36+00:00
2026-08-15,ADG719BRMZ,digikey,ok,200.0,exact,ADG719BRMZ,18.0,,2026-08-15T20:35:38+00:00
2026-08-15,AD7304BRUZ,digikey,ok,200.0,exact,AD7304BRUZ,10.0,,2026-08-15T20:35:39+00:00
2026-08-15,ADG712BRZ,digikey,ok,200.0,exact,ADG712BRZ,39.0,,2026-08-15T20:35:41+00:00
2026-08-15,AD7908BRUZ,digikey,ok,200.0,exact,AD7908BRUZ,14.0,,2026-08-15T20:35:42+00:00
2026-08-15,AD8110ASTZ,digikey,ok,200.0,exact,AD8110ASTZ,10.0,,2026-08-15T20:35:43+00:00
2026-08-15,AD7324BRUZ,digikey,ok,200.0,exact,AD7324BRUZ,11.0,,2026-08-15T20:35:45+00:00
2026-08-15,AD7366BRUZ-5,digikey,ok,200.0,exact,AD7366BRUZ-5,10.0,,2026-08-15T20:35:46+00:00
2026-08-15,AD7610BSTZ,digikey,ok,200.0,exact,AD7610BSTZ,25.0,,2026-08-15T20:35:48+00:00
2026-08-15,AD7329BRUZ,digikey,ok,200.0,exact,AD7329BRUZ,10.0,,2026-08-15T20:35:49+00:00
2026-08-15,AD5693RBRMZ,digikey,ok,200.0,exact,AD5693RBRMZ,39.0,,2026-08-15T20:35:51+00:00
2026-08-15,AD5693RARMZ,digikey,ok,200.0,exact,AD5693RARMZ,39.0,,2026-08-15T20:35:52+00:00
2026-08-15,AD7466BRMZ,digikey,ok,200.0,exact,AD7466BRMZ,10.0,,2026-08-15T20:35:53+00:00
2026-08-15,AD7680ARMZ,digikey,ok,200.0,exact,AD7680ARMZ,10.0,,2026-08-15T20:35:55+00:00
2026-08-15,AD828ARZ,digikey,ok,200.0,exact,AD828ARZ,10.0,,2026-08-15T20:35:56+00:00
2026-08-15,AD7367BRUZ-5,digikey,ok,200.0,exact,AD7367BRUZ-5,21.0,,2026-08-15T20:35:57+00:00
2026-08-15,AD7693BRMZ,digikey,ok,200.0,exact,AD7693BRMZ,10.0,,2026-08-15T20:35:58+00:00
2026-08-15,AD7478AARMZ,digikey,ok,200.0,exact,AD7478AARMZ,10.0,,2026-08-15T20:36:00+00:00
2026-08-15,AD7266BSUZ,digikey,ok,200.0,exact,AD7266BSUZ,24.0,,2026-08-15T20:36:01+00:00
2026-08-15,AD1674BRZ,digikey,ok,200.0,exact,AD1674BRZ,39.0,,2026-08-15T20:36:02+00:00
2026-08-15,AD9481BSUZ-250,digikey,ok,200.0,exact,AD9481BSUZ-250,10.0,,2026-08-15T20:36:04+00:00
2026-08-15,AD7323BRUZ,digikey,ok,200.0,exact,AD7323BRUZ,12.0,,2026-08-15T20:36:05+00:00
2026-08-15,AD8109ASTZ,digikey,ok,200.0,exact,AD8109ASTZ,10.0,,2026-08-15T20:36:06+00:00
2026-08-15,AD8108ASTZ,digikey,ok,200.0,exact,AD8108ASTZ,10.0,,2026-08-15T20:36:07+00:00
2026-08-15,AD9245BCPZ-80,digikey,ok,200.0,exact,AD9245BCPZ-80,10.0,,2026-08-15T20:36:08+00:00
2026-08-15,AD7914BRUZ,digikey,ok,200.0,exact,AD7914BRUZ,16.0,,2026-08-15T20:36:10+00:00
2026-08-15,AD7302BRZ,digikey,ok,200.0,exact,AD7302BRZ,10.0,,2026-08-15T20:36:11+00:00
2026-08-15,AD7762BSVZ,digikey,ok,200.0,exact,AD7762BSVZ,10.0,,2026-08-15T20:36:12+00:00
2026-08-15,AD7946BRMZ,digikey,ok,200.0,exact,AD7946BRMZ,10.0,,2026-08-15T20:36:14+00:00
2026-08-15,AD1674JNZ,digikey,ok,200.0,exact,AD1674JNZ,39.0,,2026-08-15T20:36:15+00:00
2026-08-15,AD7194BCPZ,digikey,ok,200.0,exact,AD7194BCPZ,39.0,,2026-08-15T20:36:16+00:00
2026-08-15,AD7091RBRMZ,digikey,ok,200.0,exact,AD7091RBRMZ,10.0,,2026-08-15T20:36:18+00:00
2026-08-15,AD7677ASTZ,digikey,ok,200.0,exact,AD7677ASTZ,10.0,,2026-08-15T20:36:19+00:00
2026-08-15,AD7470ARUZ,digikey,ok,200.0,exact,AD7470ARUZ,10.0,,2026-08-15T20:36:20+00:00
2026-08-15,AD7922ARMZ,digikey,ok,200.0,exact,AD7922ARMZ,10.0,,2026-08-15T20:36:22+00:00
2026-08-15,AD7226KNZ,digikey,ok,200.0,exact,AD7226KNZ,10.0,,2026-08-15T20:36:23+00:00
2026-08-15,AD7682BCPZ,digikey,ok,200.0,exact,AD7682BCPZ,30.0,,2026-08-15T20:36:24+00:00
2026-08-15,AD7993BRUZ-1,digikey,ok,200.0,exact,AD7993BRUZ-1,10.0,,2026-08-15T20:36:26+00:00
2026-08-15,AD7328BRUZ,digikey,ok,200.0,exact,AD7328BRUZ,10.0,,2026-08-15T20:36:27+00:00
2026-08-15,AD7687BRMZ,digikey,ok,200.0,exact,AD7687BRMZ,10.0,,2026-08-15T20:36:29+00:00
2026-08-15,AD7091R-4BRUZ,digikey,ok,200.0,exact,AD7091R-4BRUZ,19.0,,2026-08-15T20:36:30+00:00
2026-08-15,ADG508AKNZ,digikey,ok,200.0,exact,ADG508AKNZ,10.0,,2026-08-15T20:36:31+00:00
2026-08-15,AD7767BRUZ-2,digikey,ok,200.0,exact,AD7767BRUZ-2,39.0,,2026-08-15T20:36:33+00:00
2026-08-15,AD574AJNZ,digikey,ok,200.0,exact,AD574AJNZ,10.0,,2026-08-15T20:36:34+00:00
2026-08-15,AD677JNZ,digikey,ok,200.0,exact,AD677JNZ,39.0,,2026-08-15T20:36:35+00:00
2026-08-15,AD7193BRUZ,digikey,ok,200.0,exact,AD7193BRUZ,11.0,,2026-08-15T20:36:36+00:00
2026-08-15,AD7366BRUZ,digikey,ok,200.0,exact,AD7366BRUZ,23.0,,2026-08-15T20:36:38+00:00
